asin,title,categoryName,price,boughtInLastMonth,stars,isBestSeller
10827,Wrangler Men White Celebrate Indigo T-shirt,Tshirts,3840.14,926,4.9,TRUE
8791,Indigo Nation Men Price catch Blue White Shirts,Shirts,1264.46,802,5,TRUE
55975,Colorbar Velvet Matte Magenta Shy Cherry Lipstick 63P,Lipstick,1377.39,706,3.8,FALSE
15890,Warner Bros Kids Girls TW Rainbow Clog Pink Sandals,Sandals,4506.84,405,3.7,FALSE
7078,Wildcraft Wiki Unisex Grey & Black Backpack,Backpacks,3874.9,63,4,FALSE
18560,Catwalk Women Casual Blue Flats,Heels,4587.03,324,4,FALSE
12186,Basics Men Blue Slim Fit Checked Shirt,Shirts,3914.22,120,4.6,TRUE
37191,United Colors of Benetton Men Printed Purple T-shirt,Tshirts,3187.2,876,4.2,FALSE
44863,Puma Men Blue & White Polo T-shirt,Tshirts,3443.6,244,4.7,TRUE
46554,Timex Men Black Dial Watch T49618,Watches,4501.08,914,4.6,TRUE
28539,Nike Men Cruiser Retro Black T-shirt,Tshirts,3104.63,861,4.4,FALSE
58492,Tonga Women Olive Dress,Dresses,3345.76,977,4.8,TRUE
13250,Palm Tree Kids Boy Solid Beige Trousers,Trousers,1204.15,928,3.8,FALSE
14585,United Colors of Benetton Women Solid Green Tops,Tops,2632.65,572,3.7,FALSE
11781,Lee Men Printed Navy Blue Tshirts,Tshirts,3723.79,155,4.6,TRUE
11855,Playboy Men Casual Blue Slippers,Flip Flops,1719.24,819,3.9,FALSE
25638,Fastrack Women Silver Casual Watch,Watches,1410.14,942,3.5,FALSE
19874,ADIDAS Men City Scape Green Flip Flops,Flip Flops,1912.22,245,4.9,TRUE
54859,Ivory Tag Women Coral Petal Red Necklace,Necklace and Chains,1586.75,194,4.4,FALSE
34232,Proline Men Grey T-shirt,Tshirts,1467.11,781,4.2,FALSE
28550,Nike Men Club Pique Polo Black T-shirt,Tshirts,2411.83,399,4.6,TRUE
13485,Rocia Women Rocia Black Formal Shoe Black Formal Shoes,Heels,4585.27,473,4,FALSE
18131,Crusoe Men Square Neck Tee Grey Melange Innerwear Vest,Innerwear Vests,2781.77,520,4.9,TRUE
10682,United Colors of Benetton Men Printed Tan T-shirt,Tshirts,1345.64,735,3.6,FALSE
11442,United Colors of Benetton Women Light Winter Purple Tops,Tops,846.37,265,4.5,FALSE
54807,Ivory Tag Women Blue and Brown Floral Print Handbag,Handbags,3632.7,142,4.7,TRUE
45390,Rocia Women White Flats,Flats,2222.59,309,4.2,FALSE
29242,ADIDAS Men Zephyral Black Sandals,Sandals,4198.24,983,4.6,TRUE
39235,Femella Women Peach Crepe Front Zipper Dress Dress,Dresses,3467.8,624,4.9,TRUE
54008,Kiara Women Brown Handbag,Handbags,4083.09,590,4.6,TRUE
25116,Lino Perros Women Beads Silver Clutch,Clutches,1723.76,836,4,FALSE
36721,Gini and Jony Boys Printed Dark Navy T-Shirt,Tshirts,3615.62,908,4.3,FALSE
59017,Skechers Men Black Flip Flops,Flip Flops,1688.28,334,4.9,TRUE
13103,ADIDAS Men Sf Striped Hood Black Sweatshirts,Sweatshirts,4725.81,533,4.2,FALSE
10856,Wrangler Men Black Polo Tshirts,Tshirts,3363.68,980,4.5,FALSE
48497,French Connection Women Black Trousers,Trousers,1960.3,421,4.2,FALSE
17255,U.S. Polo Assn. Men Printed Black Tshirt,Tshirts,1712.8,119,3.7,FALSE
33422,Baggit Women Doodle Jhuti Brown Handbag,Handbags,1359.17,428,3.6,FALSE
25950,Femella Women Rust Scarf,Scarves,3625.88,328,4.9,TRUE
7373,Red Tape Men Casual Black Floater,Sandals,1484.22,792,4.4,FALSE
58893,Hakashi Men Grey Tie,Ties,3178.86,351,3.7,FALSE
26786,Arrow Men Black Striped Shirt,Shirts,1690.86,304,4.8,TRUE
8197,Locomotive Men Solid Poplin Lamont Black Shirts,Shirts,3478.86,733,4.3,FALSE
21891,BIBA Women Printed Blue Kurta,Kurtas,4167.23,993,4.7,TRUE
6135,ADIDAS Women Beat Black T-shirt,Tshirts,4001.11,741,3.7,FALSE
11844,Playboy Men Casual Grey Casual Shoes,Casual Shoes,3923.83,313,4.9,TRUE
17252,U.S. Polo Assn. Men Printed Navy Blue Tshirt,Tshirts,1344.75,744,4.4,FALSE
10690,Doodle Boy Mummy daddy me Yellow Tshirts,Tshirts,897.73,883,4.6,TRUE
36536,United Colors of Benetton Women Blue Sling Bag,Handbags,3645.27,766,3.5,FALSE
43618,Vero Moda Women White Top,Tops,2157.56,473,4,FALSE
36753,Little Miss Girls Chatterbox Blue Clothing Set,Clothing Set,2445.56,810,3.9,FALSE
32454,ADIDAS Men White T-shirt,Tshirts,640.17,262,4.9,TRUE
59730,Avirate White Wired Corset Shapewear,Shapewear,1668.09,720,3.8,FALSE
13977,Puma Men 917 SL Graphic Grey Casual Shoes,Casual Shoes,651.54,993,4.6,TRUE
10246,Murcia Women Zoe Brown Handbags,Handbags,4456.34,149,3.6,FALSE
30820,Fabindia Women Cream Leggings,Leggings,1595.29,878,3.8,FALSE
25436,Lee Men Tripack Socks,Socks,3008.02,161,4,FALSE
37238,United Colors of Benetton Women Blue Sandals,Flats,675.41,357,4.7,TRUE
31340,Locomotive Men Washed Blue Jeans,Jeans,3500.81,727,4.7,TRUE
41981,Gini and Jony Boys Rodeo White T-shirt,Tshirts,1953.62,524,4.9,TRUE
56326,Fastrack Women Steel Dial Watch,Watches,4540.64,597,4.9,TRUE
50467,Chromozome Men Charcoal Trunks,Trunk,4496.53,161,3.6,FALSE
50342,Aurelia Women Purple Printed Kurti,Kurtis,1963.81,136,4.7,TRUE
53669,Kiara Women Black Handbag,Handbags,4554.32,232,4.2,FALSE
42686,Alma Women White Printed Kurta,Kurtas,4982.71,646,4.8,TRUE
38482,Gini and Jony Girls Milan Yellow Tops,Tops,4214.37,830,3.6,FALSE
3979,Mr.Men Men's Funny Nature Blue T-shirt,Tshirts,4301.92,214,4.7,TRUE
12004,Mark Taylor Men White Striped Shirt,Shirts,1620.54,864,3.7,FALSE
28782,Enamor Women Pack of 2 Briefs,Briefs,3095.16,139,4,FALSE
26132,John Miller Men Navy Blue Trousers,Trousers,802.65,504,3.5,FALSE
50610,Chromozome Men Navy Blue Brief,Briefs,927.13,287,3.7,FALSE
23479,Arrow Men Maroon Check Scarf,Scarves,4995.02,583,4.2,FALSE
37265,United Colors of Benetton Women Printed Multi Coloured Top,Tops,1969.88,728,4.7,TRUE
51447,Tonga Women Grey Printed Dress,Dresses,3866.83,776,4.7,TRUE
43183,Fastrack Men Black Watch,Watches,4129.99,107,3.9,FALSE
51737,Allen Solly Women Sunglasses AS177-C1,Sunglasses,4361.1,591,3.7,FALSE
47370,Baggit Women Navy Blue Square Dum Wallet,Wallets,4989.33,963,4.1,FALSE
33358,Homme Men Brown Semi Formal Shoes,Formal Shoes,1586.73,667,4.8,TRUE
26940,Jealous 21 Women Printed Navy Blue T-shirt,Tshirts,681.58,451,3.6,FALSE
47132,Be For Bag Women White And Pink Striped Tote Bag,Handbags,2350.36,891,4.3,FALSE
47030,Shree Women Blue Printed Kurta,Kurtas,1085.36,728,3.6,FALSE
43163,Fastrack Men White Dial Watch,Watches,600.92,911,4.2,FALSE
18844,Puma Men Graphic Print White Tshirt,Tshirts,2121.92,715,3.7,FALSE
45411,Rocia Women Black Sandals,Flats,4026.82,888,3.6,FALSE
3596,Converse Men's Chuck Taylor Digital Print Ox Black Canvas Shoe,Casual Shoes,3047.81,568,3.8,FALSE
5001,Gini and Jony Girl's Tamira Blue Kidswear,Capris,1907.5,246,3.9,FALSE
37696,American Tourister Unisex Blue Backpack,Backpacks,3444.54,882,3.9,FALSE
32848,Grendha Women Romance Pink Flats,Flats,1544.08,95,4.5,FALSE
15628,Nike Men AS Squad FT FZ Hoody Black Sweatshirt,Sweatshirts,564.72,579,3.6,FALSE
10797,Wrangler Men Urban Big Check White Shirts,Shirts,3939.59,446,3.6,FALSE
52905,FNF Yellow and Red Printed Bandhani Sari,Sarees,3306.84,714,3.8,FALSE
57160,Elle Women Printed White T-shirt,Tshirts,3930.36,825,4.8,TRUE
35941,Flying Machine Women Viscose Charcoal Capris,Capris,675.22,123,4.4,FALSE
50980,Enamor Women Purple Nightdress,Nightdress,4267.04,465,4.6,TRUE
38982,Arrow Men Green Striped Shirt,Shirts,3287.87,706,4.1,FALSE
22156,Lee Cooper Men Black Formal Shoes,Formal Shoes,3035.28,663,3.8,FALSE
24251,Numero Uno Men Black Casual Shoes,Casual Shoes,3310.76,384,3.6,FALSE
29115,Puma Men Foundation Quarters White Socks,Socks,4389.95,896,4.2,FALSE
24290,Quiksilver Men Red Printed Sweatshirt,Sweatshirts,3141.21,682,4.4,FALSE
21546,Kiara Women Small Pocket Pink Handbag,Handbags,3114.28,737,4.8,TRUE
1945,Puma Mens Reggae All Night Green T-shirt,Tshirts,4958.06,624,4.8,TRUE
4253,Probase Men's Crack Print Ghost Buster Brown T-shirt,Tshirts,3905.29,345,4.1,FALSE
15671,Highlander Men High Original Blue Jeans,Jeans,2490.32,133,4.1,FALSE
26743,Reebok Men Reenergize Deo,Deodorant,3683.29,64,3.7,FALSE
5013,Gini and Jony Girl's Peggy White Kidswear,Tops,2251.54,916,3.9,FALSE
29309,Wrangler Men Bull Rider Grey T-shirt,Tshirts,1529.94,183,4.9,TRUE
36335,Playboy Men White and Red Socks,Socks,3185.83,527,3.7,FALSE
45636,Park Avenue Men Navy Blue Brief,Briefs,4676.82,682,5,TRUE
50179,Peperone Women Beige Handbag,Handbags,4681.13,368,4.3,FALSE
1573,Kalenji Women Athletes Grey Track Pants,Track Pants,2038.57,441,4.2,FALSE
8763,Puma Women's Jersey Grey Track Pant,Track Pants,2874.55,528,3.8,FALSE
41010,Gini and Jony Girls Woven Navy Blue Jeans,Jeans,1452.36,689,4.5,FALSE
18597,Puma Men Volt Black Sports Shoes,Sports Shoes,4980.34,417,4.2,FALSE
42562,Mother Earth Women Olive Top,Tops,4915.03,416,4.1,FALSE
32485,Proline Red & White Checked Shorts,Shorts,3422.79,337,3.9,FALSE
54874,Ivory Tag Women Cluttered Aqua Cream and Green Necklace,Necklace and Chains,4119.86,862,3.6,FALSE
30790,Fabindia Men Teal Tussar Kurta,Kurtas,3717.95,427,4.3,FALSE
48449,French Connection Men Blue T-shirt,Tshirts,3169.21,741,4,FALSE
58018,Rreverie Silver & White Earrings,Earrings,740.07,512,4.6,TRUE
53781,Puma Men Blue Sless Round Neck T-shirt,Tshirts,2546.44,643,4.6,TRUE
10620,Carlton London Women Casual Gold Slippers,Flip Flops,3536.54,62,4,FALSE
19041,Catwalk Women Moccasin Black Casual Shoes,Heels,3548.89,585,4.5,FALSE
35312,Fabindia Women Anusuya Silver Earrings,Earrings,2179.05,217,3.9,FALSE
34951,Fabindia Beige Jaipur Print Cotton Sari,Sarees,4737.61,319,4.6,TRUE
41872,Estd. 1977 Men Black Sandals,Sandals,1253.11,119,3.5,FALSE
37316,Casio Edifice Men Silver Analogue Watch EFR-501D-7AVDF,Watches,2751.62,367,3.7,FALSE
41777,Remanika Women Pink Top,Tops,3608.98,425,3.9,FALSE
45347,Cobblerz Women Beige Sandals,Heels,3637.11,138,4.7,TRUE
1964,ADIDAS Men's Blue Canvas Shoe,Casual Shoes,3418.88,750,3.6,FALSE
51638,Fossil Unisex Gold-Toned Dial Chronograph Watch FS4724,Watches,1738.8,306,3.8,FALSE
34473,Van Heusen Woman Navy Blue Dress,Dresses,1202.93,266,4,FALSE
55099,Pond's Women Gold Radiance Youthful Glow Day Cream,Face Moisturisers,3361.73,499,3.5,FALSE
39857,Gini And Jony Boys Printed Yellow T-Shirt,Tshirts,3196.86,943,4.6,TRUE
35437,Doodle Girls Washed Black Shorts,Shorts,1307.1,593,4.3,FALSE
37281,Tantra Women Black Facebook T-shirt,Tshirts,3673.13,190,4.9,TRUE
43663,ONLY Women Green Tunic,Tunics,2548.27,210,3.5,FALSE
54058,Myntra Women Green Leggings,Leggings,3504.92,81,3.9,FALSE
31149,Gini and Jony Boys Printed Red T-shirt,Tshirts,4268.15,873,4.6,TRUE
28729,W Women Printed Cream Kurta,Kurtas,1263.78,201,4.5,FALSE
8268,Mr.Men Men's Charcoal White T-shirt,Tshirts,586.15,908,3.9,FALSE
35689,U.S. Polo Assn. Men White Shoes,Casual Shoes,4005.96,309,4.4,FALSE
13828,Indigo Nation Men Solid Navy Blue Sweaters,Sweaters,3243.64,777,4.7,TRUE
54804,Ivory Tag Checkered Out Blue Handbag,Handbags,3648.38,328,3.6,FALSE
12593,Tantra Unisex Printed Blue Tshirts,Tshirts,4271.7,334,4.6,TRUE
21403,Locomotive Men Printed Grey T-shirt,Tshirts,4112.65,659,3.9,FALSE
17182,U.S. Polo Assn. Men Solid Purple Shirt,Shirts,4824.14,966,4.9,TRUE
26040,John Miller Men Blue Shirt,Shirts,2911.71,591,4.3,FALSE
10357,United Colors of Benetton Men Maroon Polo Tshirt,Tshirts,2698.23,651,3.6,FALSE
31870,Fabindia Women Blue Chanderi Dupatta,Dupatta,2308.49,197,4.1,FALSE
39272,Red Chief Men Olive Shoes,Casual Shoes,1191.61,705,4.9,TRUE
41844,Skechers Men Black Shoes,Casual Shoes,3076.73,116,4.6,TRUE
15106,Mother Earth Women Stripes Green Kurtis,Kurtis,1746.56,994,4,FALSE
2375,Red Tape Men's Black Semi Formal Shoe,Formal Shoes,4645.88,918,4.4,FALSE
16888,Police Men Casual Black Sunglasses,Sunglasses,3124.36,619,4.4,FALSE
49355,Vans Men Green Larkin Shoes,Casual Shoes,3167.78,989,3.5,FALSE
3387,Murcia Women With Stitch Black Bag,Handbags,2097.16,842,3.8,FALSE
48895,Lucera Women Silver Pendant,Pendant,733.95,328,4.3,FALSE
33186,Sepia Women Purple Top,Tops,642.85,797,4.1,FALSE
1614,Reebok T-shirt White Polo Tshirt,Tshirts,2405.01,492,3.8,FALSE
54111,Rocia Women Copper Flats,Heels,880.54,946,4.7,TRUE
33518,Cobblerz Women Blue Peep Toes,Heels,3230.81,914,4.2,FALSE
41444,Lee Cooper Men White Sports Shoes,Sports Shoes,4464.38,448,4,FALSE
27875,Scullers For Her Printed White Shirt,Shirts,4473.12,177,3.7,FALSE
4783,ADIDAS Women's V Neck With Crystal White T-shirt,Tshirts,3465.7,386,4.4,FALSE
2503,Numero Uno Men's Casual Brown Canvas Shoe,Casual Shoes,1450.54,531,4.5,FALSE
35202,Wildcraft Women Pink & Grey Backpack,Backpacks,4383.49,770,4.5,FALSE
12416,Reid & Taylor Men Casual Black Wallets,Wallets,4487.42,997,3.8,FALSE
8610,Scullers Men Black Polo T-Shirts,Tshirts,1384.94,235,4.4,FALSE
58340,Lotto Women Pink Flip Flops,Flip Flops,3818.42,218,4.9,TRUE
53876,U.S. Polo Assn. Men Green Flip Flops,Flip Flops,1789.34,733,4,FALSE
15401,Fila Men Tubes White Casual Shoes,Casual Shoes,4111.88,309,3.8,FALSE
31936,Mumbai Slang Women Printed Blue Tunic,Tunics,4987.57,766,4.7,TRUE
49070,Flying Machine Men Blue Shoes,Casual Shoes,635.12,696,3.8,FALSE
33652,Lotto Women Cara II W Black Flip Flops,Flip Flops,4538.15,607,3.9,FALSE
9342,Puma Men Pants Navy Blue Shorts,Shorts,3301.84,556,3.7,FALSE
33336,Homme Men Black Formal Shoes,Formal Shoes,4880.22,570,3.9,FALSE
39365,Timex Helix Women White Dial Watch,Watches,2592.54,520,4.1,FALSE
46252,Fusion Beats Women Yellow Tunic,Tunics,4313.25,210,3.6,FALSE
32972,Mr. Men Printed Blue T-shirt,Tshirts,780.77,338,4.8,TRUE
22042,Vishudh Women Printed Blue Kurta,Kurtas,2008.76,389,4.3,FALSE
17704,Vans unisex Old Skool Red Casual Shoes,Casual Shoes,801.57,949,4.4,FALSE
50988,Enamor Women Pink Briefs,Briefs,4889.04,882,4.1,FALSE
13859,Scullers Men Check Blue Shirts,Shirts,4176.38,551,4.5,FALSE
31174,Gini and Jony Girls Red Top,Tops,4336.46,155,4.1,FALSE
48952,Revv Men Steel Ring,Ring,4720.84,851,4.6,TRUE
2866,Inkfruit Men's Three Side Cricket T-shirt,Tshirts,882.97,524,4.7,TRUE
25763,Lino Perros Men Black & Green Suspenders,Suspenders,2235.19,902,4.5,FALSE
28581,ADIDAS Originals Men Black Dial Watch ADH2653,Watches,819.66,649,4.2,FALSE
46581,Catwalk Women Black Heels,Heels,1448.57,512,4.7,TRUE
35474,Catwalk Women Ruffles Blue Flats,Heels,1532.15,532,4.2,FALSE
5503,Mr.Men Men's Perfect Chilly Pepper T-shirt,Tshirts,2610.98,753,3.7,FALSE
42807,Little Miss Intimates Women Navy Blue Brief,Briefs,1708.53,202,3.7,FALSE
11135,Puma Men Visor Multifunction Silver white Black Watches,Watches,954.4,872,4.9,TRUE
46866,Lino Perros Men Pack Of Two Socks,Socks,1253.71,698,3.8,FALSE
4571,Nike Women Air Max Trainer Excel Purple Sports Shoes,Sports Shoes,1162.74,834,4.7,TRUE
57024,Jockey MC Men Blue Rio Briefs 8033,Briefs,4878.85,198,3.9,FALSE
21960,Murcia Women Casual Blue Handbag,Handbags,3916.82,237,4.1,FALSE
29525,Playboy Women Black Dial Watch,Watches,4854.93,702,4.5,FALSE
26967,Jealous 21 Women Check Navy Blue Top,Tops,2478.83,180,3.7,FALSE
30036,SKAGEN DENMARK Women White Mother of Pearl Dial Watch 107SSCS,Watches,1752.66,501,4.6,TRUE
30792,Fabindia Men White Pyjamas,Lounge Pants,4092.32,565,4.5,FALSE
15470,Puma Men Ferrari Logo Red Tshirts,Tshirts,1968.14,540,4.3,FALSE
27259,Arrow Woman Red Top,Tops,1847.23,525,4.3,FALSE
13091,ADIDAS Men Cr_Ess 3sfzhood Grey Sweatshirts,Sweatshirts,1546.28,312,3.7,FALSE
10192,Esprit Men Avalance Black Steel Watches,Watches,1083.56,587,4.2,FALSE
39251,Red Chief Men Black Shoes,Casual Shoes,1654.08,508,3.6,FALSE
25772,Lino Perros Men Black & Brown Suspenders,Suspenders,2098.94,585,4,FALSE
14569,Vans Men Old Skool Black Casual Shoes,Casual Shoes,3532.97,827,4.9,TRUE
30924,Fabindia Women Printed Beige Ghera Skirt,Skirts,781.54,790,4.4,FALSE
26014,TOUS Women H2O Eau De Toilette 100 ml,Perfume and Body Mist,1447.28,830,4.6,TRUE
33967,Femella Women Black Top,Shirts,4140.61,686,4.4,FALSE
33870,Citizen Men Black Dial Chronograph Watch AN3420-51L,Watches,1161.15,733,3.8,FALSE
16538,Basics Men White Slim Fit Checked Shirt,Shirts,2041.9,795,4.4,FALSE
57370,Amante Women Cream-Coloured Briefs PCPP01,Briefs,4390.97,344,4.6,TRUE
37854,Hidekraft Women Blue Handbag,Handbags,1197.16,964,3.7,FALSE
16609,Genesis Men Stripes Grey Trouser,Trousers,872.32,484,4.7,TRUE
57823,United Colors of Benetton Women White T-shirt,Tshirts,2680.42,324,4.3,FALSE
12339,Mark Taylor Men White Striped Shirt,Shirts,1860.89,637,3.5,FALSE
12141,Aurelia Women Solid Black Kurtas,Kurtas,3035.34,357,4.3,FALSE
4819,ADIDAS Men's Team Bermuda Navy Blue Short,Shorts,4117.12,775,4.1,FALSE
38632,Nike Men Black T-shirt,Tshirts,1117.17,992,3.9,FALSE
32575,ONLY Women Katie White Top,Tops,3113.15,425,4.7,TRUE
26126,John Miller Men Striped White Shirt,Shirts,2774.79,207,4.8,TRUE
37080,Lino Perros Women Blue Handbag,Handbags,1148.35,863,4.6,TRUE
19304,Nike Black Benassi Swoosh     NSW  Flip Flops,Flip Flops,3307.99,253,4.8,TRUE
36111,OTLS Men Brown Drake Wallet,Wallets,1731.38,710,4.9,TRUE
47044,Shree Women Multi Coloured Jodhpuri Salwar,Salwar,2695.25,124,4.9,TRUE
48781,Lucera Women Silver Pendant,Pendant,870.23,429,3.7,FALSE
32268,Vishudh Women Printed Pink Kurta,Kurtas,2568.13,790,4.2,FALSE
34397,Myntra Men Black Printed T-shirt,Tshirts,1879.09,353,3.5,FALSE
24368,Folklore Women Brown Printed Kurta,Kurtas,4200.72,111,4.3,FALSE
43420,Spykar Men Blue Jeans,Jeans,756.4,619,4.9,TRUE
18121,Crusoe Men Easy Tee Navy Blue Innerwear Vest,Innerwear Vests,2383.73,835,3.8,FALSE
19401,ADIDAS Men Solid Black Jersey,Tshirts,2562.94,157,4.5,FALSE
51352,Spykar Women Blue Jeans,Jeans,3762.53,236,4.5,FALSE
18850,Puma Men Head Yellow Tshirt,Tshirts,3084.29,278,3.7,FALSE
47135,Be For Bag Women Black And White Tote Bag,Handbags,3502.46,97,3.9,FALSE
28698,W Women Printed Brown Kurta,Kurtas,3996.72,880,4.2,FALSE
54629,Fastrack Men Black Dial Watch,Watches,4379.91,317,3.8,FALSE
15027,ADIDAS Women Solid Pink Sweatshirts,Sweatshirts,1912.44,776,4.4,FALSE
32036,Playboy Men Navy Socks,Socks,2921.1,851,4.2,FALSE
22608,Nike Men Solid Navy Blue Jacket,Jackets,4280.49,303,4.3,FALSE
42662,Alma Women Off White Printed Kurta,Kurtas,4952.53,919,3.7,FALSE
45628,Park Avenue Men Grey Briefs,Briefs,4502.84,136,4.3,FALSE
42534,Mother Earth Women Black Kurta,Kurtas,2171.6,230,3.6,FALSE
2604,ADIDAS Women Maroon T-shirt,Tshirts,1378.25,74,4.8,TRUE
19319,Nike Unisex Casual Grey Backpack,Backpacks,2702.27,437,4,FALSE
45255,CASIO EDIFICE Men Black Dial Chronograph Watch ED152,Watches,3837.39,271,4.8,TRUE
2556,Domyos Men's Tank Respi Black T-shirt,Tshirts,2716.56,446,4.6,TRUE
35185,Wildcraft Unisex Olive Backpack,Backpacks,2674.31,987,4.6,TRUE
19608,United Colors of Benetton Women Solid Olive Top,Tops,4272.04,560,4,FALSE
31195,Cabarelli Men Black & Beige Wallet,Wallets,2126.32,610,3.8,FALSE
32757,Fila Men Glam II Multi Coloured Shoes,Casual Shoes,4369.08,895,4.1,FALSE
15096,Mother Earth Women Stripes Orange Kurtas,Kurtas,2330.62,489,3.5,FALSE
17283,U.S. Polo Assn. Men Stripes Brown Polo Tshirt,Tshirts,1977.05,224,4.9,TRUE
53629,Q&Q Men Black Watch,Watches,2542.95,953,4.1,FALSE
26101,John Miller Men Striped White Shirt,Shirts,3931.01,360,5,TRUE
33308,Gini and Jony Boys Solid Black Jeans,Jeans,1067.01,323,4.6,TRUE
8369,Doodle Girl's Purple Halter Neck Purple Kidswear,Tshirts,1383.89,84,3.6,FALSE
19143,Lotto Men Rapid Olive Sandals,Sandals,4781.5,266,4.5,FALSE
6105,UCB Women's Basic V Neck White T-shirt,Tshirts,1289.71,770,3.9,FALSE
35098,Allen Solly Women Coral Stole,Stoles,3054.77,721,3.9,FALSE
44697,Wills Lifestyle Red & White Checked Top,Tops,3106.92,457,3.9,FALSE
25685,Converse Unisex Red Casual Shoes,Casual Shoes,2703.31,568,4.9,TRUE
59914,Diva Women Black & White Printed Kurta,Kurtas,3401.35,318,4.2,FALSE
14535,Vishudh Women Embroidary Blue Kurtas,Kurtas,1534.22,687,4.5,FALSE
44675,Wills Lifestyle Women Yellow Shirt,Shirts,2986.98,524,3.9,FALSE
56753,Horsefly Men Navy Blue T-shirt,Tshirts,2174.78,929,4.3,FALSE
58820,Skechers Men Brown Sandals,Sandals,3477.5,374,4,FALSE
6083,UCB Women's Halftone Print Pink T-shirt,Tshirts,1135.51,405,4,FALSE
24362,Folklore Women Brown Printed Kurta,Kurtas,3068.95,139,3.9,FALSE
21810,Fossil Men Hood Traveller Brown Wallet,Wallets,1333.72,91,4.1,FALSE
32508,Franco Leone Men Brown Sandals,Sandals,1753.89,414,4.5,FALSE
31576,Mark Taylor Men Printed Grey T-shirt,Tshirts,1484.19,720,3.8,FALSE
20144,Wrangler Men Bull Classic Striped White Shirt,Shirts,1322.77,251,4.9,TRUE
57689,Lotus Herbals Aloe Vera Moisturising Gel,Face Moisturisers,4215.7,415,3.7,FALSE
16552,Basics Men Grey Printed Polo T-shirt,Tshirts,1785.68,843,4.2,FALSE
40504,Titan Men White Dial Watch,Watches,4672.06,893,3.6,FALSE
33554,Wrangler Men Exeter Check Navy Blue Shirt,Shirts,4864.67,337,3.5,FALSE
15166,Arrow Sport Men Stripes Red Polo Tshirts,Tshirts,3070.67,652,4.9,TRUE
35133,Allen Solly Woman Cream Bangle,Bracelet,1143.51,530,4.7,TRUE
58937,Tommy Hilfiger Men Black Dial Watch TH1790734-D,Watches,2185.47,686,4.5,FALSE
28215,YARDLEY Women Sandalwood Deo,Deodorant,4089.8,550,4.8,TRUE
13344,Gini and Jony Kids Boys Solid Black Shorts,Shorts,2153.26,687,4.7,TRUE
19954,United Colors of Benetton Men Red Sweater,Sweaters,891.58,101,4.5,FALSE
12846,Ant Kids Boys Rock Grey Tshirts,Tshirts,3005.53,965,4.8,TRUE
6283,Classic Polo Men's Swiss Red T-shirt,Tshirts,4303.04,152,4.1,FALSE
12032,Mark Taylor Men Green Striped Shirt,Shirts,4081.67,410,4.3,FALSE
36917,Fossil Men Black Wallet,Wallets,1288.05,473,4.7,TRUE
42899,French Connection Women Grey Belt,Belts,3527.44,748,3.6,FALSE
49998,Hanes Women Pack of Two No Panty Line - Cotton Stretch Boyleg Panties,Briefs,1492.27,254,4.8,TRUE
47223,Franco Leone Men Black Slippers,Sandals,1481.93,63,3.7,FALSE
25521,Levis Men White Innerwear Vest,Innerwear Vests,4433.32,989,4.8,TRUE
10026,Nike Women As Challenger Black T-Shirts,Tshirts,1623.51,665,4,FALSE
6953,s.Oliver Women's Striped Light Blue Top,Tops,1684.61,678,4,FALSE
32840,Grendha Women Jola Cigana Blue Flats,Heels,502.94,519,3.6,FALSE
46113,ADIDAS Men Red Shoes,Casual Shoes,4418.01,515,4.8,TRUE
38188,Polaroid Men Grey Sunglasses,Sunglasses,4066.68,353,3.8,FALSE
49301,Arrow Men Pack of 5 Socks,Socks,3322.98,654,4.4,FALSE
10220,Murcia Women Mary Pink Handbags,Handbags,3876.2,476,4.5,FALSE
55115,Lakme Absolute White Intense Ivory Fair Wet & Dry Compact 01,Compact,1184.22,705,3.9,FALSE
17173,U.S. Polo Assn. Men Checks Black Shirt,Shirts,2562.46,159,5,TRUE
44046,HUGO Men Energise Perfume,Perfume and Body Mist,2080.49,724,3.6,FALSE
18983,ADIDAS Originals Men  Polo Navy Blue Tshirt,Tshirts,921.99,614,4.4,FALSE
43676,French Connection Women Mint Green Dress,Dresses,2687.59,979,4.2,FALSE
23161,Mark Taylor Men Navy Blue Printed T-shirt,Tshirts,4643.33,564,3.9,FALSE
